1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 3400000032B93B21
Is Mission Active?  true
Mission Start:  Tue Jun 27 05:41:00 MDT 2023
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  527
Total Samples:  4893
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
9/24/23 7:26:00 AM,C,17.5
9/24/23 11:41:00 AM,C,18.5
9/24/23 3:56:00 PM,C,19.5
9/24/23 8:11:00 PM,C,20.5
9/25/23 12:26:00 AM,C,20
9/25/23 4:41:00 AM,C,18.5
9/25/23 8:56:00 AM,C,17.5
9/25/23 1:11:00 PM,C,20.5
9/25/23 5:26:00 PM,C,21.5
9/25/23 9:41:00 PM,C,22
9/26/23 1:56:00 AM,C,20.5
9/26/23 6:11:00 AM,C,19.5
9/26/23 10:26:00 AM,C,18.5
9/26/23 2:41:00 PM,C,19.5
9/26/23 6:56:00 PM,C,21
9/26/23 11:11:00 PM,C,21.5
9/27/23 3:26:00 AM,C,20.5
9/27/23 7:41:00 AM,C,19.5
9/27/23 11:56:00 AM,C,21
9/27/23 4:11:00 PM,C,21.5
9/27/23 8:26:00 PM,C,23
9/28/23 12:41:00 AM,C,22.5
9/28/23 4:56:00 AM,C,21.5
9/28/23 9:11:00 AM,C,20.5
