Plot Title: 21397973,,,,,
#,"Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397973, SEN S/N: 21397973)",Coupler Detached (LGR S/N: 21397973),Bad Battery (LGR S/N: 21397973),End Of File (LGR S/N: 21397973)
2059,2/6/23 0:59,-9.252,,,
2060,2/6/23 2:59,-9.117,,,
2061,2/6/23 4:59,-9.117,,,
2062,2/6/23 6:59,-9.117,,,
2063,2/6/23 8:59,-9.117,,,
2064,2/6/23 10:59,-9.117,,,
2065,2/6/23 12:59,-9.117,,,
2066,2/6/23 14:59,-9.117,,,
2067,2/6/23 16:59,-9.117,,,
2068,2/6/23 18:59,-9.117,,,
2069,2/6/23 20:59,-9.117,,,
2070,2/6/23 22:59,-9.117,,,
2071,2/7/23 0:59,-9.117,,,
2072,2/7/23 2:59,-9.117,,,
2073,2/7/23 4:59,-9.117,,,
2074,2/7/23 6:59,-9.252,,,
2075,2/7/23 8:59,-9.252,,,
2076,2/7/23 10:59,-9.252,,,
2077,2/7/23 12:59,-9.388,,,
2078,2/7/23 14:59,-9.388,,,
2079,2/7/23 16:59,-9.388,,,
2080,2/7/23 18:59,-9.525,,,
2081,2/7/23 20:59,-9.525,,,
2082,2/7/23 22:59,-9.525,,,
2083,2/8/23 0:59,-9.662,,,
2084,2/8/23 2:59,-9.662,,,
2085,2/8/23 4:59,-9.799,,,
2086,2/8/23 6:59,-9.799,,,
2087,2/8/23 8:59,-9.799,,,
2088,2/8/23 10:59,-9.937,,,
2089,2/8/23 12:59,-9.937,,,
2090,2/8/23 14:59,-9.937,,,
2091,2/8/23 16:59,-9.937,,,
2092,2/8/23 18:59,-9.937,,,
2093,2/8/23 20:59,-9.937,,,
2094,2/8/23 22:59,-9.937,,,
2095,2/9/23 0:59,-9.937,,,
2096,2/9/23 2:59,-9.937,,,
2097,2/9/23 4:59,-9.937,,,
2098,2/9/23 6:59,-9.937,,,
2099,2/9/23 8:59,-9.937,,,
2100,2/9/23 10:59,-9.937,,,
2101,2/9/23 12:59,-9.937,,,
2102,2/9/23 14:59,-9.937,,,
2103,2/9/23 16:59,-10.075,,,
2104,2/9/23 18:59,-10.075,,,
2105,2/9/23 20:59,-10.075,,,
2106,2/9/23 22:59,-10.075,,,
2107,2/10/23 0:59,-10.075,,,
2108,2/10/23 2:59,-10.075,,,
2109,2/10/23 4:59,-10.214,,,
2110,2/10/23 6:59,-10.214,,,
2111,2/10/23 8:59,-10.214,,,
2112,2/10/23 10:59,-10.214,,,
2113,2/10/23 12:59,-10.214,,,
2114,2/10/23 14:59,-10.353,,,
2115,2/10/23 16:59,-10.353,,,
2116,2/10/23 18:59,-10.353,,,
2117,2/10/23 20:59,-10.214,,,
2118,2/10/23 22:59,-10.214,,,
2119,2/11/23 0:59,-10.214,,,
2120,2/11/23 2:59,-10.214,,,
2121,2/11/23 4:59,-10.075,,,
2122,2/11/23 6:59,-10.075,,,
2123,2/11/23 8:59,-10.075,,,
2124,2/11/23 10:59,-10.075,,,
2125,2/11/23 12:59,-10.075,,,
2126,2/11/23 14:59,-10.075,,,
2127,2/11/23 16:59,-10.075,,,
2128,2/11/23 18:59,-9.937,,,
2129,2/11/23 20:59,-9.937,,,
2130,2/11/23 22:59,-9.937,,,
2131,2/12/23 0:59,-9.937,,,
2132,2/12/23 2:59,-9.799,,,
2133,2/12/23 4:59,-9.799,,,
2134,2/12/23 6:59,-9.799,,,
2135,2/12/23 8:59,-9.799,,,
2136,2/12/23 10:59,-9.799,,,
2137,2/12/23 12:59,-9.799,,,
2138,2/12/23 14:59,-9.799,,,
2139,2/12/23 16:59,-9.799,,,
2140,2/12/23 18:59,-9.799,,,
2141,2/12/23 20:59,-9.662,,,
2142,2/12/23 22:59,-9.662,,,
2143,2/13/23 0:59,-9.662,,,
2144,2/13/23 2:59,-9.662,,,
2145,2/13/23 4:59,-9.662,,,
2146,2/13/23 6:59,-9.662,,,
2147,2/13/23 8:59,-9.662,,,
2148,2/13/23 10:59,-9.662,,,
2149,2/13/23 12:59,-9.662,,,
2150,2/13/23 14:59,-9.662,,,
2151,2/13/23 16:59,-9.662,,,
2152,2/13/23 18:59,-9.662,,,
2153,2/13/23 20:59,-9.662,,,
2154,2/13/23 22:59,-9.662,,,
2155,2/14/23 0:59,-9.662,,,
2156,2/14/23 2:59,-9.662,,,
2157,2/14/23 4:59,-9.525,,,
2158,2/14/23 6:59,-9.525,,,
2159,2/14/23 8:59,-9.525,,,
2160,2/14/23 10:59,-9.525,,,
2161,2/14/23 12:59,-9.388,,,
2162,2/14/23 14:59,-9.388,,,
2163,2/14/23 16:59,-9.388,,,
2164,2/14/23 18:59,-9.388,,,
2165,2/14/23 20:59,-9.388,,,
2166,2/14/23 22:59,-9.388,,,
2167,2/15/23 0:59,-9.388,,,
2168,2/15/23 2:59,-9.388,,,
2169,2/15/23 4:59,-9.388,,,
2170,2/15/23 6:59,-9.388,,,
2171,2/15/23 8:59,-9.388,,,
2172,2/15/23 10:59,-9.525,,,
2173,2/15/23 12:59,-9.525,,,
2174,2/15/23 14:59,-9.525,,,
2175,2/15/23 16:59,-9.525,,,
2176,2/15/23 18:59,-9.525,,,
2177,2/15/23 20:59,-9.525,,,
2178,2/15/23 22:59,-9.525,,,
2179,2/16/23 0:59,-9.525,,,
2180,2/16/23 2:59,-9.525,,,
2181,2/16/23 4:59,-9.525,,,
2182,2/16/23 6:59,-9.525,,,
2183,2/16/23 8:59,-9.525,,,
2184,2/16/23 10:59,-9.525,,,
2185,2/16/23 12:59,-9.525,,,
2186,2/16/23 14:59,-9.525,,,
2187,2/16/23 16:59,-9.525,,,
2188,2/16/23 18:59,-9.525,,,
2189,2/16/23 20:59,-9.662,,,
2190,2/16/23 22:59,-9.662,,,
2191,2/17/23 0:59,-9.662,,,
2192,2/17/23 2:59,-9.799,,,
2193,2/17/23 4:59,-9.799,,,
2194,2/17/23 6:59,-9.799,,,
2195,2/17/23 8:59,-9.799,,,
2196,2/17/23 10:59,-9.799,,,
2197,2/17/23 12:59,-9.937,,,
2198,2/17/23 14:59,-9.937,,,
2199,2/17/23 16:59,-9.937,,,
2200,2/17/23 18:59,-9.937,,,
2201,2/17/23 20:59,-9.937,,,
2202,2/17/23 22:59,-9.937,,,
2203,2/18/23 0:59,-9.937,,,
2204,2/18/23 2:59,-9.937,,,
2205,2/18/23 4:59,-9.937,,,
2206,2/18/23 6:59,-9.937,,,
2207,2/18/23 8:59,-9.937,,,
2208,2/18/23 10:59,-10.075,,,
2209,2/18/23 12:59,-10.075,,,
2210,2/18/23 14:59,-10.075,,,
2211,2/18/23 16:59,-10.075,,,
2212,2/18/23 18:59,-10.075,,,
2213,2/18/23 20:59,-10.075,,,
2214,2/18/23 22:59,-9.937,,,
2215,2/19/23 0:59,-10.075,,,
2216,2/19/23 2:59,-10.075,,,
2217,2/19/23 4:59,-10.075,,,
2218,2/19/23 6:59,-10.075,,,
2219,2/19/23 8:59,-10.075,,,
2220,2/19/23 10:59,-10.075,,,
2221,2/19/23 12:59,-10.075,,,
2222,2/19/23 14:59,-10.075,,,
2223,2/19/23 16:59,-10.075,,,
2224,2/19/23 18:59,-10.075,,,
2225,2/19/23 20:59,-10.075,,,
2226,2/19/23 22:59,-10.075,,,
2227,2/20/23 0:59,-10.075,,,
2228,2/20/23 2:59,-10.075,,,
2229,2/20/23 4:59,-9.937,,,
2230,2/20/23 6:59,-9.937,,,
2231,2/20/23 8:59,-9.937,,,
2232,2/20/23 10:59,-9.937,,,
2233,2/20/23 12:59,-9.937,,,
2234,2/20/23 14:59,-9.937,,,
2235,2/20/23 16:59,-9.799,,,
2236,2/20/23 18:59,-9.799,,,
2237,2/20/23 20:59,-9.799,,,
2238,2/20/23 22:59,-9.662,,,
2239,2/21/23 0:59,-9.662,,,
2240,2/21/23 2:59,-9.662,,,
2241,2/21/23 4:59,-9.525,,,
2242,2/21/23 6:59,-9.525,,,
2243,2/21/23 8:59,-9.525,,,
2244,2/21/23 10:59,-9.525,,,
2245,2/21/23 12:59,-9.388,,,
2246,2/21/23 14:59,-9.388,,,
2247,2/21/23 16:59,-9.388,,,
2248,2/21/23 18:59,-9.388,,,
2249,2/21/23 20:59,-9.388,,,
2250,2/21/23 22:59,-9.252,,,
2251,2/22/23 0:59,-9.252,,,
2252,2/22/23 2:59,-9.252,,,
2253,2/22/23 4:59,-9.252,,,
2254,2/22/23 6:59,-9.252,,,
2255,2/22/23 8:59,-9.117,,,
2256,2/22/23 10:59,-9.117,,,
2257,2/22/23 12:59,-9.117,,,
2258,2/22/23 14:59,-9.117,,,
2259,2/22/23 16:59,-9.117,,,
2260,2/22/23 18:59,-9.117,,,
2261,2/22/23 20:59,-8.982,,,
2262,2/22/23 22:59,-8.982,,,
2263,2/23/23 0:59,-8.982,,,
2264,2/23/23 2:59,-8.982,,,
2265,2/23/23 4:59,-8.982,,,
2266,2/23/23 6:59,-8.982,,,
2267,2/23/23 8:59,-8.982,,,
2268,2/23/23 10:59,-8.847,,,
2269,2/23/23 12:59,-8.847,,,
2270,2/23/23 14:59,-8.847,,,
2271,2/23/23 16:59,-8.847,,,
2272,2/23/23 18:59,-8.847,,,
2273,2/23/23 20:59,-8.847,,,
2274,2/23/23 22:59,-8.713,,,
2275,2/24/23 0:59,-8.713,,,
2276,2/24/23 2:59,-8.713,,,
2277,2/24/23 4:59,-8.713,,,
2278,2/24/23 6:59,-8.713,,,
2279,2/24/23 8:59,-8.713,,,
2280,2/24/23 10:59,-8.713,,,
2281,2/24/23 12:59,-8.713,,,
2282,2/24/23 14:59,-8.713,,,
2283,2/24/23 16:59,-8.58,,,
2284,2/24/23 18:59,-8.58,,,
2285,2/24/23 20:59,-8.58,,,
2286,2/24/23 22:59,-8.58,,,
2287,2/25/23 0:59,-8.58,,,
2288,2/25/23 2:59,-8.58,,,
2289,2/25/23 4:59,-8.58,,,
2290,2/25/23 6:59,-8.58,,,
2291,2/25/23 8:59,-8.58,,,
2292,2/25/23 10:59,-8.58,,,
2293,2/25/23 12:59,-8.447,,,
2294,2/25/23 14:59,-8.447,,,
2295,2/25/23 16:59,-8.447,,,
2296,2/25/23 18:59,-8.447,,,
2297,2/25/23 20:59,-8.447,,,
2298,2/25/23 22:59,-8.447,,,
2299,2/26/23 0:59,-8.447,,,
2300,2/26/23 2:59,-8.447,,,
2301,2/26/23 4:59,-8.447,,,
2302,2/26/23 6:59,-8.447,,,
2303,2/26/23 8:59,-8.447,,,
2304,2/26/23 10:59,-8.447,,,
2305,2/26/23 12:59,-8.314,,,
2306,2/26/23 14:59,-8.314,,,
2307,2/26/23 16:59,-8.314,,,
2308,2/26/23 18:59,-8.314,,,
2309,2/26/23 20:59,-8.314,,,
2310,2/26/23 22:59,-8.314,,,
2311,2/27/23 0:59,-8.314,,,
2312,2/27/23 2:59,-8.314,,,
2313,2/27/23 4:59,-8.314,,,
2314,2/27/23 6:59,-8.314,,,
2315,2/27/23 8:59,-8.314,,,
2316,2/27/23 10:59,-8.314,,,
2317,2/27/23 12:59,-8.314,,,
2318,2/27/23 14:59,-8.314,,,
2319,2/27/23 16:59,-8.314,,,
2320,2/27/23 18:59,-8.182,,,
2321,2/27/23 20:59,-8.182,,,
2322,2/27/23 22:59,-8.182,,,
2323,2/28/23 0:59,-8.182,,,
2324,2/28/23 2:59,-8.182,,,
2325,2/28/23 4:59,-8.182,,,
2326,2/28/23 6:59,-8.182,,,
2327,2/28/23 8:59,-8.182,,,
2328,2/28/23 10:59,-8.182,,,
2329,2/28/23 12:59,-8.182,,,
2330,2/28/23 14:59,-8.182,,,
2331,2/28/23 16:59,-8.182,,,
2332,2/28/23 18:59,-8.182,,,
2333,2/28/23 20:59,-8.05,,,
2334,2/28/23 22:59,-8.05,,,
2335,3/1/23 0:59,-8.05,,,
2336,3/1/23 2:59,-8.05,,,
2337,3/1/23 4:59,-8.05,,,
2338,3/1/23 6:59,-8.05,,,
2339,3/1/23 8:59,-8.05,,,
2340,3/1/23 10:59,-8.05,,,
2341,3/1/23 12:59,-8.05,,,
2342,3/1/23 14:59,-8.05,,,
2343,3/1/23 16:59,-8.05,,,
2344,3/1/23 18:59,-8.05,,,
2345,3/1/23 20:59,-8.05,,,
2346,3/1/23 22:59,-8.05,,,
2347,3/2/23 0:59,-8.05,,,
2348,3/2/23 2:59,-8.05,,,
2349,3/2/23 4:59,-7.918,,,
2350,3/2/23 6:59,-8.05,,,
2351,3/2/23 8:59,-7.918,,,
2352,3/2/23 10:59,-7.918,,,
2353,3/2/23 12:59,-7.918,,,
2354,3/2/23 14:59,-7.918,,,
2355,3/2/23 16:59,-7.918,,,
2356,3/2/23 18:59,-7.918,,,
2357,3/2/23 20:59,-7.918,,,
2358,3/2/23 22:59,-7.918,,,
2359,3/3/23 0:59,-7.918,,,
2360,3/3/23 2:59,-7.918,,,
2361,3/3/23 4:59,-7.918,,,
2362,3/3/23 6:59,-7.918,,,
2363,3/3/23 8:59,-7.918,,,
2364,3/3/23 10:59,-7.918,,,
2365,3/3/23 12:59,-7.918,,,
2366,3/3/23 14:59,-7.918,,,
2367,3/3/23 16:59,-7.918,,,
2368,3/3/23 18:59,-7.918,,,
2369,3/3/23 20:59,-7.918,,,
2370,3/3/23 22:59,-7.918,,,
2371,3/4/23 0:59,-7.918,,,
2372,3/4/23 2:59,-7.918,,,
2373,3/4/23 4:59,-7.918,,,
2374,3/4/23 6:59,-7.918,,,
2375,3/4/23 8:59,-7.918,,,
2376,3/4/23 10:59,-7.918,,,
2377,3/4/23 12:59,-7.918,,,
2378,3/4/23 14:59,-7.918,,,
2379,3/4/23 16:59,-7.787,,,
2380,3/4/23 18:59,-7.918,,,
2381,3/4/23 20:59,-7.787,,,
2382,3/4/23 22:59,-7.787,,,
2383,3/5/23 0:59,-7.787,,,
2384,3/5/23 2:59,-7.787,,,
2385,3/5/23 4:59,-7.787,,,
2386,3/5/23 6:59,-7.787,,,
2387,3/5/23 8:59,-7.787,,,
2388,3/5/23 10:59,-7.787,,,
2389,3/5/23 12:59,-7.787,,,
2390,3/5/23 14:59,-7.787,,,
2391,3/5/23 16:59,-7.787,,,
2392,3/5/23 18:59,-7.787,,,
2393,3/5/23 20:59,-7.787,,,
2394,3/5/23 22:59,-7.787,,,
2395,3/6/23 0:59,-7.787,,,
2396,3/6/23 2:59,-7.787,,,
2397,3/6/23 4:59,-7.787,,,
2398,3/6/23 6:59,-7.787,,,
2399,3/6/23 8:59,-7.787,,,
2400,3/6/23 10:59,-7.787,,,
2401,3/6/23 12:59,-7.787,,,
2402,3/6/23 14:59,-7.787,,,
2403,3/6/23 16:59,-7.787,,,
2404,3/6/23 18:59,-7.787,,,
2405,3/6/23 20:59,-7.787,,,
2406,3/6/23 22:59,-7.657,,,
2407,3/7/23 0:59,-7.787,,,
2408,3/7/23 2:59,-7.657,,,
2409,3/7/23 4:59,-7.657,,,
2410,3/7/23 6:59,-7.657,,,
2411,3/7/23 8:59,-7.657,,,
2412,3/7/23 10:59,-7.657,,,
2413,3/7/23 12:59,-7.657,,,
2414,3/7/23 14:59,-7.657,,,
2415,3/7/23 16:59,-7.657,,,
2416,3/7/23 18:59,-7.657,,,
2417,3/7/23 20:59,-7.657,,,
2418,3/7/23 22:59,-7.657,,,
2419,3/8/23 0:59,-7.657,,,
2420,3/8/23 2:59,-7.657,,,
2421,3/8/23 4:59,-7.657,,,
2422,3/8/23 6:59,-7.657,,,
2423,3/8/23 8:59,-7.657,,,
2424,3/8/23 10:59,-7.657,,,
2425,3/8/23 12:59,-7.657,,,
2426,3/8/23 14:59,-7.657,,,
2427,3/8/23 16:59,-7.657,,,
2428,3/8/23 18:59,-7.657,,,
2429,3/8/23 20:59,-7.657,,,
2430,3/8/23 22:59,-7.657,,,
2431,3/9/23 0:59,-7.657,,,
2432,3/9/23 2:59,-7.657,,,
2433,3/9/23 4:59,-7.657,,,
2434,3/9/23 6:59,-7.657,,,
2435,3/9/23 8:59,-7.527,,,
2436,3/9/23 10:59,-7.527,,,
2437,3/9/23 12:59,-7.527,,,
2438,3/9/23 14:59,-7.527,,,
2439,3/9/23 16:59,-7.527,,,
2440,3/9/23 18:59,-7.527,,,
2441,3/9/23 20:59,-7.527,,,
2442,3/9/23 22:59,-7.527,,,
2443,3/10/23 0:59,-7.527,,,
2444,3/10/23 2:59,-7.527,,,
2445,3/10/23 4:59,-7.527,,,
2446,3/10/23 6:59,-7.527,,,
2447,3/10/23 8:59,-7.527,,,
2448,3/10/23 10:59,-7.527,,,
2449,3/10/23 12:59,-7.527,,,
2450,3/10/23 14:59,-7.527,,,
2451,3/10/23 16:59,-7.527,,,
2452,3/10/23 18:59,-7.527,,,
2453,3/10/23 20:59,-7.527,,,
2454,3/10/23 22:59,-7.527,,,
2455,3/11/23 0:59,-7.527,,,
2456,3/11/23 2:59,-7.527,,,
2457,3/11/23 4:59,-7.527,,,
2458,3/11/23 6:59,-7.527,,,
2459,3/11/23 8:59,-7.527,,,
2460,3/11/23 10:59,-7.527,,,
2461,3/11/23 12:59,-7.527,,,
2462,3/11/23 14:59,-7.527,,,
2463,3/11/23 16:59,-7.527,,,
2464,3/11/23 18:59,-7.527,,,
2465,3/11/23 20:59,-7.527,,,
2466,3/11/23 22:59,-7.527,,,
2467,3/12/23 0:59,-7.527,,,
2468,3/12/23 2:59,-7.527,,,
2469,3/12/23 4:59,-7.527,,,
2470,3/12/23 6:59,-7.397,,,
2471,3/12/23 8:59,-7.397,,,
2472,3/12/23 10:59,-7.397,,,
2473,3/12/23 12:59,-7.397,,,
2474,3/12/23 14:59,-7.397,,,
2475,3/12/23 16:59,-7.397,,,
2476,3/12/23 18:59,-7.397,,,
2477,3/12/23 20:59,-7.397,,,
2478,3/12/23 22:59,-7.397,,,
2479,3/13/23 0:59,-7.397,,,
2480,3/13/23 2:59,-7.397,,,
2481,3/13/23 4:59,-7.397,,,
2482,3/13/23 6:59,-7.397,,,
2483,3/13/23 8:59,-7.397,,,
2484,3/13/23 10:59,-7.397,,,
2485,3/13/23 12:59,-7.397,,,
2486,3/13/23 14:59,-7.397,,,
2487,3/13/23 16:59,-7.397,,,
2488,3/13/23 18:59,-7.397,,,
2489,3/13/23 20:59,-7.397,,,
2490,3/13/23 22:59,-7.397,,,
2491,3/14/23 0:59,-7.267,,,
2492,3/14/23 2:59,-7.267,,,
2493,3/14/23 4:59,-7.267,,,
2494,3/14/23 6:59,-7.267,,,
2495,3/14/23 8:59,-7.267,,,
2496,3/14/23 10:59,-7.267,,,
2497,3/14/23 12:59,-7.267,,,
2498,3/14/23 14:59,-7.267,,,
2499,3/14/23 16:59,-7.267,,,
2500,3/14/23 18:59,-7.267,,,
2501,3/14/23 20:59,-7.267,,,
2502,3/14/23 22:59,-7.267,,,
2503,3/15/23 0:59,-7.267,,,
2504,3/15/23 2:59,-7.267,,,
2505,3/15/23 4:59,-7.267,,,
2506,3/15/23 6:59,-7.267,,,
2507,3/15/23 8:59,-7.267,,,
2508,3/15/23 10:59,-7.267,,,
2509,3/15/23 12:59,-7.267,,,
2510,3/15/23 14:59,-7.267,,,
2511,3/15/23 16:59,-7.267,,,
2512,3/15/23 18:59,-7.267,,,
2513,3/15/23 20:59,-7.267,,,
2514,3/15/23 22:59,-7.267,,,
2515,3/16/23 0:59,-7.267,,,
2516,3/16/23 2:59,-7.267,,,
2517,3/16/23 4:59,-7.138,,,
2518,3/16/23 6:59,-7.138,,,
2519,3/16/23 8:59,-7.138,,,
2520,3/16/23 10:59,-7.138,,,
2521,3/16/23 12:59,-7.138,,,
2522,3/16/23 14:59,-7.138,,,
2523,3/16/23 16:59,-7.138,,,
2524,3/16/23 18:59,-7.138,,,
2525,3/16/23 20:59,-7.138,,,
2526,3/16/23 22:59,-7.138,,,
2527,3/17/23 0:59,-7.138,,,
2528,3/17/23 2:59,-7.138,,,
2529,3/17/23 4:59,-7.138,,,
2530,3/17/23 6:59,-7.138,,,
2531,3/17/23 8:59,-7.138,,,
2532,3/17/23 10:59,-7.138,,,
2533,3/17/23 12:59,-7.138,,,
2534,3/17/23 14:59,-7.138,,,
2535,3/17/23 16:59,-7.138,,,
2536,3/17/23 18:59,-7.138,,,
2537,3/17/23 20:59,-7.138,,,
2538,3/17/23 22:59,-7.138,,,
2539,3/18/23 0:59,-7.138,,,
2540,3/18/23 2:59,-7.01,,,
2541,3/18/23 4:59,-7.138,,,
2542,3/18/23 6:59,-7.01,,,
2543,3/18/23 8:59,-7.01,,,
2544,3/18/23 10:59,-7.01,,,
2545,3/18/23 12:59,-7.01,,,
2546,3/18/23 14:59,-7.01,,,
2547,3/18/23 16:59,-7.01,,,
2548,3/18/23 18:59,-7.01,,,
2549,3/18/23 20:59,-7.01,,,
2550,3/18/23 22:59,-7.01,,,
2551,3/19/23 0:59,-7.01,,,
2552,3/19/23 2:59,-7.138,,,
2553,3/19/23 4:59,-7.01,,,
2554,3/19/23 6:59,-7.01,,,
2555,3/19/23 8:59,-7.01,,,
2556,3/19/23 10:59,-7.138,,,
2557,3/19/23 12:59,-7.138,,,
2558,3/19/23 14:59,-7.138,,,
2559,3/19/23 16:59,-7.138,,,
2560,3/19/23 18:59,-7.138,,,
2561,3/19/23 20:59,-7.138,,,
2562,3/19/23 22:59,-7.138,,,
2563,3/20/23 0:59,-7.138,,,
2564,3/20/23 2:59,-7.138,,,
2565,3/20/23 4:59,-7.138,,,
2566,3/20/23 6:59,-7.138,,,
2567,3/20/23 8:59,-7.138,,,
2568,3/20/23 10:59,-7.138,,,
2569,3/20/23 12:59,-7.138,,,
2570,3/20/23 14:59,-7.138,,,
2571,3/20/23 16:59,-7.138,,,
2572,3/20/23 18:59,-7.138,,,
2573,3/20/23 20:59,-7.267,,,
2574,3/20/23 22:59,-7.267,,,
2575,3/21/23 0:59,-7.267,,,
2576,3/21/23 2:59,-7.267,,,
2577,3/21/23 4:59,-7.267,,,
2578,3/21/23 6:59,-7.267,,,
2579,3/21/23 8:59,-7.267,,,
2580,3/21/23 10:59,-7.267,,,
2581,3/21/23 12:59,-7.267,,,
2582,3/21/23 14:59,-7.267,,,
2583,3/21/23 16:59,-7.267,,,
2584,3/21/23 18:59,-7.267,,,
2585,3/21/23 20:59,-7.267,,,
2586,3/21/23 22:59,-7.267,,,
2587,3/22/23 0:59,-7.267,,,
2588,3/22/23 2:59,-7.267,,,
2589,3/22/23 4:59,-7.267,,,
2590,3/22/23 6:59,-7.267,,,
2591,3/22/23 8:59,-7.267,,,
2592,3/22/23 10:59,-7.267,,,
2593,3/22/23 12:59,-7.267,,,
2594,3/22/23 14:59,-7.267,,,
2595,3/22/23 16:59,-7.267,,,
2596,3/22/23 18:59,-7.267,,,
2597,3/22/23 20:59,-7.267,,,
2598,3/22/23 22:59,-7.267,,,
