"Plot Title: 21397973"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397973, SEN S/N: 21397973)","Coupler Detached (LGR S/N: 21397973)","Bad Battery (LGR S/N: 21397973)","Good Battery (LGR S/N: 21397973)","End Of File (LGR S/N: 21397973)"
1,08/18/22 02:59:43 PM,18.236,,,,
2,08/18/22 02:59:59 PM,,Logged,,,
3,08/18/22 04:59:43 PM,12.787,,,,
4,08/18/22 06:59:43 PM,9.275,,,,
5,08/18/22 08:59:43 PM,6.978,,,,
6,08/18/22 10:59:43 PM,5.450,,,,
7,08/19/22 12:59:43 AM,4.415,,,,
8,08/19/22 02:59:43 AM,3.998,,,,
9,08/19/22 04:59:43 AM,3.261,,,,
10,08/19/22 06:59:43 AM,2.837,,,,
11,08/19/22 08:59:43 AM,7.882,,,,
12,08/19/22 10:59:43 AM,13.173,,,,
13,08/19/22 12:59:43 PM,12.787,,,,
14,08/19/22 02:59:43 PM,10.259,,,,
15,08/19/22 04:59:43 PM,14.230,,,,
16,08/19/22 06:59:43 PM,10.161,,,,
17,08/19/22 08:59:43 PM,6.775,,,,
18,08/19/22 10:59:43 PM,5.552,,,,
19,08/20/22 12:59:43 AM,4.727,,,,
20,08/20/22 02:59:43 AM,4.207,,,,
21,08/20/22 04:59:43 AM,3.788,,,,
22,08/20/22 06:59:43 AM,4.102,,,,
23,08/20/22 08:59:43 AM,4.831,,,,
24,08/20/22 10:59:43 AM,8.581,,,,
25,08/20/22 12:59:43 PM,13.461,,,,
26,08/20/22 02:59:43 PM,6.064,,,,
27,08/20/22 04:59:43 PM,10.161,,,,
28,08/20/22 06:59:43 PM,8.481,,,,
29,08/20/22 08:59:43 PM,6.268,,,,
30,08/20/22 10:59:43 PM,5.244,,,,
31,08/21/22 12:59:43 AM,4.102,,,,
32,08/21/22 02:59:43 AM,3.578,,,,
33,08/21/22 04:59:43 AM,3.049,,,,
34,08/21/22 06:59:43 AM,3.683,,,,
35,08/21/22 08:59:43 AM,5.860,,,,
36,08/21/22 10:59:43 AM,8.680,,,,
37,08/21/22 12:59:43 PM,11.722,,,,
38,08/21/22 02:59:43 PM,7.079,,,,
39,08/21/22 04:59:43 PM,8.581,,,,
40,08/21/22 06:59:43 PM,6.268,,,,
41,08/21/22 08:59:43 PM,4.934,,,,
42,08/21/22 10:59:43 PM,3.788,,,,
43,08/22/22 12:59:43 AM,2.730,,,,
44,08/22/22 02:59:43 AM,2.624,,,,
45,08/22/22 04:59:43 AM,2.837,,,,
46,08/22/22 06:59:43 AM,2.943,,,,
47,08/22/22 08:59:43 AM,7.582,,,,
48,08/22/22 10:59:43 AM,13.365,,,,
49,08/22/22 12:59:43 PM,15.664,,,,
50,08/22/22 02:59:43 PM,9.965,,,,
51,08/22/22 04:59:43 PM,8.779,,,,
52,08/22/22 06:59:43 PM,9.077,,,,
53,08/22/22 08:59:43 PM,5.962,,,,
54,08/22/22 10:59:43 PM,3.893,,,,
55,08/23/22 12:59:43 AM,2.730,,,,
56,08/23/22 02:59:43 AM,2.088,,,,
57,08/23/22 04:59:43 AM,1.548,,,,
58,08/23/22 06:59:43 AM,1.112,,,,
59,08/23/22 08:59:43 AM,5.347,,,,
60,08/23/22 10:59:43 AM,10.846,,,,
61,08/23/22 12:59:43 PM,14.804,,,,
62,08/23/22 02:59:43 PM,13.750,,,,
63,08/23/22 04:59:43 PM,6.064,,,,
64,08/23/22 06:59:43 PM,5.757,,,,
65,08/23/22 08:59:43 PM,4.102,,,,
66,08/23/22 10:59:43 PM,3.155,,,,
67,08/24/22 12:59:43 AM,2.624,,,,
68,08/24/22 02:59:43 AM,1.980,,,,
69,08/24/22 04:59:43 AM,1.764,,,,
70,08/24/22 06:59:43 AM,1.872,,,,
71,08/24/22 08:59:43 AM,5.860,,,,
72,08/24/22 10:59:43 AM,11.625,,,,
73,08/24/22 12:59:43 PM,13.076,,,,
74,08/24/22 02:59:43 PM,11.041,,,,
75,08/24/22 04:59:43 PM,8.282,,,,
76,08/24/22 06:59:43 PM,8.879,,,,
77,08/24/22 08:59:43 PM,5.552,,,,
78,08/24/22 10:59:43 PM,3.893,,,,
79,08/25/22 12:59:43 AM,3.367,,,,
80,08/25/22 02:59:43 AM,2.730,,,,
81,08/25/22 04:59:43 AM,2.195,,,,
82,08/25/22 06:59:43 AM,2.195,,,,
83,08/25/22 08:59:43 AM,6.573,,,,
84,08/25/22 10:59:43 AM,12.304,,,,
85,08/25/22 12:59:43 PM,13.558,,,,
86,08/25/22 02:59:43 PM,9.373,,,,
87,08/25/22 04:59:43 PM,8.182,,,,
88,08/25/22 06:59:43 PM,5.757,,,,
89,08/25/22 08:59:43 PM,5.347,,,,
90,08/25/22 10:59:43 PM,4.623,,,,
91,08/26/22 12:59:43 AM,4.207,,,,
92,08/26/22 02:59:43 AM,3.367,,,,
93,08/26/22 04:59:43 AM,3.049,,,,
94,08/26/22 06:59:43 AM,3.472,,,,
95,08/26/22 08:59:43 AM,5.347,,,,
96,08/26/22 10:59:43 AM,8.382,,,,
97,08/26/22 12:59:43 PM,11.819,,,,
98,08/26/22 02:59:43 PM,8.282,,,,
99,08/26/22 04:59:43 PM,12.401,,,,
100,08/26/22 06:59:43 PM,6.978,,,,
101,08/26/22 08:59:43 PM,5.037,,,,
102,08/26/22 10:59:43 PM,4.519,,,,
103,08/27/22 12:59:43 AM,3.998,,,,
104,08/27/22 02:59:43 AM,3.261,,,,
105,08/27/22 04:59:43 AM,2.624,,,,
106,08/27/22 06:59:43 AM,2.088,,,,
107,08/27/22 08:59:43 AM,4.623,,,,
108,08/27/22 10:59:43 AM,7.882,,,,
109,08/27/22 12:59:43 PM,10.455,,,,
110,08/27/22 02:59:43 PM,13.750,,,,
111,08/27/22 04:59:43 PM,8.382,,,,
112,08/27/22 06:59:43 PM,8.382,,,,
113,08/27/22 08:59:43 PM,4.519,,,,
114,08/27/22 10:59:43 PM,3.578,,,,
115,08/28/22 12:59:43 AM,2.837,,,,
116,08/28/22 02:59:43 AM,2.624,,,,
117,08/28/22 04:59:43 AM,2.303,,,,
118,08/28/22 06:59:43 AM,1.764,,,,
119,08/28/22 08:59:43 AM,5.860,,,,
120,08/28/22 10:59:43 AM,10.651,,,,
121,08/28/22 12:59:43 PM,12.497,,,,
122,08/28/22 02:59:43 PM,15.664,,,,
123,08/28/22 04:59:43 PM,7.481,,,,
124,08/28/22 06:59:43 PM,7.381,,,,
125,08/28/22 08:59:43 PM,4.623,,,,
126,08/28/22 10:59:43 PM,3.578,,,,
127,08/29/22 12:59:43 AM,3.261,,,,
128,08/29/22 02:59:43 AM,2.943,,,,
129,08/29/22 04:59:43 AM,2.195,,,,
130,08/29/22 06:59:43 AM,1.980,,,,
131,08/29/22 08:59:43 AM,6.064,,,,
132,08/29/22 10:59:43 AM,11.236,,,,
133,08/29/22 12:59:43 PM,16.808,,,,
134,08/29/22 02:59:43 PM,15.187,,,,
135,08/29/22 04:59:43 PM,12.980,,,,
136,08/29/22 06:59:43 PM,10.063,,,,
137,08/29/22 08:59:43 PM,6.573,,,,
138,08/29/22 10:59:43 PM,4.831,,,,
139,08/30/22 12:59:43 AM,4.415,,,,
140,08/30/22 02:59:43 AM,3.788,,,,
141,08/30/22 04:59:43 AM,3.472,,,,
142,08/30/22 06:59:43 AM,2.517,,,,
143,08/30/22 08:59:43 AM,7.079,,,,
144,08/30/22 10:59:43 AM,12.497,,,,
145,08/30/22 12:59:43 PM,16.713,,,,
146,08/30/22 02:59:43 PM,15.187,,,,
147,08/30/22 04:59:43 PM,14.134,,,,
148,08/30/22 06:59:43 PM,12.690,,,,
149,08/30/22 08:59:43 PM,8.382,,,,
150,08/30/22 10:59:43 PM,6.573,,,,
151,08/31/22 12:59:43 AM,5.552,,,,
152,08/31/22 02:59:43 AM,4.623,,,,
153,08/31/22 04:59:43 AM,4.519,,,,
154,08/31/22 06:59:43 AM,4.519,,,,
155,08/31/22 08:59:43 AM,8.182,,,,
156,08/31/22 10:59:43 AM,11.431,,,,
157,08/31/22 12:59:43 PM,12.883,,,,
158,08/31/22 02:59:43 PM,15.664,,,,
159,08/31/22 04:59:43 PM,12.594,,,,
160,08/31/22 06:59:43 PM,10.063,,,,
161,08/31/22 08:59:43 PM,6.573,,,,
162,08/31/22 10:59:43 PM,4.934,,,,
163,09/01/22 12:59:43 AM,3.998,,,,
164,09/01/22 02:59:43 AM,3.049,,,,
165,09/01/22 04:59:43 AM,3.472,,,,
166,09/01/22 06:59:43 AM,4.102,,,,
167,09/01/22 08:59:43 AM,7.381,,,,
168,09/01/22 10:59:43 AM,10.553,,,,
169,09/01/22 12:59:43 PM,12.883,,,,
170,09/01/22 02:59:43 PM,15.664,,,,
171,09/01/22 04:59:43 PM,12.980,,,,
172,09/01/22 06:59:43 PM,11.334,,,,
173,09/01/22 08:59:43 PM,7.280,,,,
174,09/01/22 10:59:43 PM,6.471,,,,
175,09/02/22 12:59:43 AM,5.655,,,,
176,09/02/22 02:59:43 AM,5.655,,,,
177,09/02/22 04:59:43 AM,5.244,,,,
178,09/02/22 06:59:43 AM,5.037,,,,
179,09/02/22 08:59:43 AM,7.682,,,,
180,09/02/22 10:59:43 AM,10.846,,,,
181,09/02/22 12:59:43 PM,15.760,,,,
182,09/02/22 02:59:43 PM,16.999,,,,
183,09/02/22 04:59:43 PM,13.750,,,,
184,09/02/22 06:59:43 PM,10.553,,,,
185,09/02/22 08:59:43 PM,7.381,,,,
186,09/02/22 10:59:43 PM,6.471,,,,
187,09/03/22 12:59:43 AM,5.347,,,,
188,09/03/22 02:59:43 AM,4.207,,,,
189,09/03/22 04:59:43 AM,3.893,,,,
190,09/03/22 06:59:43 AM,3.367,,,,
191,09/03/22 08:59:43 AM,7.782,,,,
192,09/03/22 10:59:43 AM,13.750,,,,
193,09/03/22 12:59:43 PM,20.519,,,,
194,09/03/22 02:59:43 PM,5.757,,,,
195,09/03/22 04:59:43 PM,5.860,,,,
196,09/03/22 06:59:43 PM,5.757,,,,
197,09/03/22 08:59:43 PM,3.578,,,,
198,09/03/22 10:59:43 PM,3.367,,,,
199,09/04/22 12:59:43 AM,3.049,,,,
200,09/04/22 02:59:43 AM,2.730,,,,
201,09/04/22 04:59:43 AM,3.049,,,,
202,09/04/22 06:59:43 AM,3.261,,,,
203,09/04/22 08:59:43 AM,5.860,,,,
204,09/04/22 10:59:43 AM,9.077,,,,
205,09/04/22 12:59:43 PM,13.076,,,,
206,09/04/22 02:59:43 PM,14.900,,,,
207,09/04/22 04:59:43 PM,14.325,,,,
208,09/04/22 06:59:43 PM,10.357,,,,
209,09/04/22 08:59:43 PM,6.573,,,,
210,09/04/22 10:59:43 PM,5.860,,,,
211,09/05/22 12:59:43 AM,5.552,,,,
212,09/05/22 02:59:43 AM,5.347,,,,
213,09/05/22 04:59:43 AM,5.141,,,,
214,09/05/22 06:59:43 AM,5.037,,,,
215,09/05/22 08:59:43 AM,7.882,,,,
216,09/05/22 10:59:43 AM,11.722,,,,
217,09/05/22 12:59:43 PM,15.664,,,,
218,09/05/22 02:59:43 PM,15.282,,,,
219,09/05/22 04:59:43 PM,12.980,,,,
220,09/05/22 06:59:43 PM,10.357,,,,
221,09/05/22 08:59:43 PM,6.978,,,,
222,09/05/22 10:59:43 PM,6.370,,,,
223,09/06/22 12:59:43 AM,5.655,,,,
224,09/06/22 02:59:43 AM,4.623,,,,
225,09/06/22 04:59:43 AM,3.998,,,,
226,09/06/22 06:59:43 AM,4.102,,,,
227,09/06/22 08:59:43 AM,7.983,,,,
228,09/06/22 10:59:43 AM,12.787,,,,
229,09/06/22 12:59:43 PM,17.094,,,,
230,09/06/22 02:59:43 PM,18.331,,,,
231,09/06/22 04:59:43 PM,17.950,,,,
232,09/06/22 06:59:43 PM,13.942,,,,
233,09/06/22 08:59:43 PM,8.581,,,,
234,09/06/22 10:59:43 PM,6.775,,,,
235,09/07/22 12:59:43 AM,6.268,,,,
236,09/07/22 02:59:43 AM,5.552,,,,
237,09/07/22 04:59:43 AM,4.727,,,,
238,09/07/22 06:59:43 AM,4.311,,,,
239,09/07/22 08:59:43 AM,8.978,,,,
240,09/07/22 10:59:43 AM,14.709,,,,
241,09/07/22 12:59:43 PM,15.473,,,,
242,09/07/22 02:59:43 PM,17.665,,,,
243,09/07/22 04:59:43 PM,13.076,,,,
244,09/07/22 06:59:43 PM,10.846,,,,
245,09/07/22 08:59:43 PM,8.282,,,,
246,09/07/22 10:59:43 PM,7.079,,,,
247,09/08/22 12:59:43 AM,6.370,,,,
248,09/08/22 02:59:43 AM,5.450,,,,
249,09/08/22 04:59:43 AM,4.727,,,,
250,09/08/22 06:59:43 AM,4.727,,,,
251,09/08/22 08:59:43 AM,8.581,,,,
252,09/08/22 10:59:43 AM,13.846,,,,
253,09/08/22 12:59:43 PM,14.517,,,,
254,09/08/22 02:59:43 PM,17.760,,,,
255,09/08/22 04:59:43 PM,17.570,,,,
256,09/08/22 06:59:43 PM,13.461,,,,
257,09/08/22 08:59:43 PM,9.669,,,,
258,09/08/22 10:59:43 PM,7.079,,,,
259,09/09/22 12:59:43 AM,6.370,,,,
260,09/09/22 02:59:43 AM,6.166,,,,
261,09/09/22 04:59:43 AM,5.037,,,,
262,09/09/22 06:59:43 AM,4.415,,,,
263,09/09/22 08:59:43 AM,8.680,,,,
264,09/09/22 10:59:43 AM,12.013,,,,
265,09/09/22 12:59:43 PM,15.378,,,,
266,09/09/22 02:59:43 PM,16.618,,,,
267,09/09/22 04:59:43 PM,13.846,,,,
268,09/09/22 06:59:43 PM,10.161,,,,
269,09/09/22 08:59:43 PM,7.381,,,,
270,09/09/22 10:59:43 PM,6.471,,,,
271,09/10/22 12:59:43 AM,5.757,,,,
272,09/10/22 02:59:43 AM,5.347,,,,
273,09/10/22 04:59:43 AM,4.831,,,,
274,09/10/22 06:59:43 AM,4.207,,,,
275,09/10/22 08:59:43 AM,5.450,,,,
276,09/10/22 10:59:43 AM,9.176,,,,
277,09/10/22 12:59:43 PM,11.236,,,,
278,09/10/22 02:59:43 PM,13.269,,,,
279,09/10/22 04:59:43 PM,12.594,,,,
280,09/10/22 06:59:43 PM,8.282,,,,
281,09/10/22 08:59:43 PM,4.415,,,,
282,09/10/22 10:59:43 PM,3.788,,,,
283,09/11/22 12:59:43 AM,2.517,,,,
284,09/11/22 02:59:43 AM,2.195,,,,
285,09/11/22 04:59:43 AM,2.088,,,,
286,09/11/22 06:59:43 AM,1.656,,,,
287,09/11/22 08:59:43 AM,6.166,,,,
288,09/11/22 10:59:43 AM,11.041,,,,
289,09/11/22 12:59:43 PM,14.230,,,,
290,09/11/22 02:59:43 PM,14.996,,,,
291,09/11/22 04:59:43 PM,12.787,,,,
292,09/11/22 06:59:43 PM,8.779,,,,
293,09/11/22 08:59:43 PM,5.037,,,,
294,09/11/22 10:59:43 PM,3.998,,,,
295,09/12/22 12:59:43 AM,3.261,,,,
296,09/12/22 02:59:43 AM,3.155,,,,
297,09/12/22 04:59:43 AM,3.049,,,,
298,09/12/22 06:59:43 AM,2.837,,,,
299,09/12/22 08:59:43 AM,5.962,,,,
300,09/12/22 10:59:43 AM,10.259,,,,
301,09/12/22 12:59:43 PM,14.613,,,,
302,09/12/22 02:59:43 PM,15.855,,,,
303,09/12/22 04:59:43 PM,14.230,,,,
304,09/12/22 06:59:43 PM,9.472,,,,
305,09/12/22 08:59:43 PM,4.831,,,,
306,09/12/22 10:59:43 PM,3.578,,,,
307,09/13/22 12:59:43 AM,2.303,,,,
308,09/13/22 02:59:43 AM,1.439,,,,
309,09/13/22 04:59:43 AM,0.674,,,,
310,09/13/22 06:59:43 AM,0.343,,,,
311,09/13/22 08:59:43 AM,5.347,,,,
312,09/13/22 10:59:43 AM,11.431,,,,
313,09/13/22 12:59:43 PM,15.760,,,,
314,09/13/22 02:59:43 PM,12.787,,,,
315,09/13/22 04:59:43 PM,11.139,,,,
316,09/13/22 06:59:43 PM,8.680,,,,
317,09/13/22 08:59:43 PM,6.471,,,,
318,09/13/22 10:59:43 PM,5.037,,,,
319,09/14/22 12:59:43 AM,4.102,,,,
320,09/14/22 02:59:43 AM,4.207,,,,
321,09/14/22 04:59:43 AM,3.683,,,,
322,09/14/22 06:59:43 AM,3.578,,,,
323,09/14/22 08:59:43 AM,4.519,,,,
324,09/14/22 10:59:43 AM,8.779,,,,
325,09/14/22 12:59:43 PM,10.063,,,,
326,09/14/22 02:59:43 PM,6.268,,,,
327,09/14/22 04:59:43 PM,6.268,,,,
328,09/14/22 06:59:43 PM,6.064,,,,
329,09/14/22 08:59:43 PM,3.155,,,,
330,09/14/22 10:59:43 PM,2.837,,,,
331,09/15/22 12:59:43 AM,2.517,,,,
332,09/15/22 02:59:43 AM,1.764,,,,
333,09/15/22 04:59:43 AM,1.330,,,,
334,09/15/22 06:59:43 AM,1.330,,,,
335,09/15/22 08:59:43 AM,2.410,,,,
336,09/15/22 10:59:43 AM,3.683,,,,
337,09/15/22 12:59:43 PM,7.079,,,,
338,09/15/22 02:59:43 PM,9.571,,,,
339,09/15/22 04:59:43 PM,7.983,,,,
340,09/15/22 06:59:43 PM,4.519,,,,
341,09/15/22 08:59:43 PM,2.088,,,,
342,09/15/22 10:59:43 PM,1.548,,,,
343,09/16/22 12:59:43 AM,1.221,,,,
344,09/16/22 02:59:43 AM,0.784,,,,
345,09/16/22 04:59:43 AM,0.563,,,,
346,09/16/22 06:59:43 AM,0.121,,,,
347,09/16/22 08:59:43 AM,2.837,,,,
348,09/16/22 10:59:43 AM,7.381,,,,
349,09/16/22 12:59:43 PM,9.669,,,,
350,09/16/22 02:59:43 PM,6.370,,,,
351,09/16/22 04:59:43 PM,9.866,,,,
352,09/16/22 06:59:43 PM,5.244,,,,
353,09/16/22 08:59:43 PM,3.155,,,,
354,09/16/22 10:59:43 PM,1.980,,,,
355,09/17/22 12:59:43 AM,1.548,,,,
356,09/17/22 02:59:43 AM,1.221,,,,
357,09/17/22 04:59:43 AM,0.563,,,,
358,09/17/22 06:59:43 AM,0.453,,,,
359,09/17/22 08:59:43 AM,3.998,,,,
360,09/17/22 10:59:43 AM,6.978,,,,
361,09/17/22 12:59:43 PM,9.176,,,,
362,09/17/22 02:59:43 PM,12.594,,,,
363,09/17/22 04:59:43 PM,10.357,,,,
364,09/17/22 06:59:43 PM,6.877,,,,
365,09/17/22 08:59:43 PM,4.519,,,,
366,09/17/22 10:59:43 PM,2.624,,,,
367,09/18/22 12:59:43 AM,1.764,,,,
368,09/18/22 02:59:43 AM,1.330,,,,
369,09/18/22 04:59:43 AM,0.893,,,,
370,09/18/22 06:59:43 AM,0.563,,,,
371,09/18/22 08:59:43 AM,3.893,,,,
372,09/18/22 10:59:43 AM,9.176,,,,
373,09/18/22 12:59:43 PM,14.038,,,,
374,09/18/22 02:59:43 PM,16.046,,,,
375,09/18/22 04:59:43 PM,14.325,,,,
376,09/18/22 06:59:43 PM,8.879,,,,
377,09/18/22 08:59:43 PM,4.519,,,,
378,09/18/22 10:59:43 PM,2.943,,,,
379,09/19/22 12:59:43 AM,2.303,,,,
380,09/19/22 02:59:43 AM,2.303,,,,
381,09/19/22 04:59:43 AM,2.195,,,,
382,09/19/22 06:59:43 AM,1.980,,,,
383,09/19/22 08:59:43 AM,5.450,,,,
384,09/19/22 10:59:43 AM,9.472,,,,
385,09/19/22 12:59:43 PM,13.461,,,,
386,09/19/22 02:59:43 PM,13.076,,,,
387,09/19/22 04:59:43 PM,11.334,,,,
388,09/19/22 06:59:43 PM,8.182,,,,
389,09/19/22 08:59:43 PM,5.037,,,,
390,09/19/22 10:59:43 PM,3.893,,,,
391,09/20/22 12:59:43 AM,3.367,,,,
392,09/20/22 02:59:43 AM,2.730,,,,
393,09/20/22 04:59:43 AM,1.764,,,,
394,09/20/22 06:59:43 AM,1.439,,,,
395,09/20/22 08:59:43 AM,5.962,,,,
396,09/20/22 10:59:43 AM,12.110,,,,
397,09/20/22 12:59:43 PM,14.230,,,,
398,09/20/22 02:59:43 PM,14.421,,,,
399,09/20/22 04:59:43 PM,11.236,,,,
400,09/20/22 06:59:43 PM,8.282,,,,
401,09/20/22 08:59:43 PM,6.674,,,,
402,09/20/22 10:59:43 PM,5.860,,,,
403,09/21/22 12:59:43 AM,5.037,,,,
404,09/21/22 02:59:43 AM,4.727,,,,
405,09/21/22 04:59:43 AM,4.415,,,,
406,09/21/22 06:59:43 AM,4.207,,,,
407,09/21/22 08:59:43 AM,6.268,,,,
408,09/21/22 10:59:43 AM,10.748,,,,
409,09/21/22 12:59:43 PM,13.076,,,,
410,09/21/22 02:59:43 PM,9.077,,,,
411,09/21/22 04:59:43 PM,7.782,,,,
412,09/21/22 06:59:43 PM,6.471,,,,
413,09/21/22 08:59:43 PM,5.655,,,,
414,09/21/22 10:59:43 PM,5.141,,,,
415,09/22/22 12:59:43 AM,4.623,,,,
416,09/22/22 02:59:43 AM,3.998,,,,
417,09/22/22 04:59:43 AM,3.683,,,,
418,09/22/22 06:59:43 AM,3.155,,,,
419,09/22/22 08:59:43 AM,3.998,,,,
420,09/22/22 10:59:43 AM,5.962,,,,
421,09/22/22 12:59:43 PM,6.674,,,,
422,09/22/22 02:59:43 PM,9.768,,,,
423,09/22/22 04:59:43 PM,5.655,,,,
424,09/22/22 06:59:43 PM,4.415,,,,
425,09/22/22 08:59:43 PM,2.943,,,,
426,09/22/22 10:59:43 PM,2.195,,,,
427,09/23/22 12:59:43 AM,1.656,,,,
428,09/23/22 02:59:43 AM,1.439,,,,
429,09/23/22 04:59:43 AM,1.330,,,,
430,09/23/22 06:59:43 AM,1.112,,,,
431,09/23/22 08:59:43 AM,1.872,,,,
432,09/23/22 10:59:43 AM,3.472,,,,
433,09/23/22 12:59:43 PM,4.831,,,,
434,09/23/22 02:59:43 PM,7.179,,,,
435,09/23/22 04:59:43 PM,5.962,,,,
436,09/23/22 06:59:43 PM,2.410,,,,
437,09/23/22 08:59:43 PM,1.003,,,,
438,09/23/22 10:59:43 PM,0.674,,,,
439,09/24/22 12:59:43 AM,0.232,,,,
440,09/24/22 02:59:43 AM,0.121,,,,
441,09/24/22 04:59:43 AM,-0.213,,,,
442,09/24/22 06:59:43 AM,-0.549,,,,
443,09/24/22 08:59:43 AM,1.330,,,,
444,09/24/22 10:59:43 AM,3.998,,,,
445,09/24/22 12:59:43 PM,7.179,,,,
446,09/24/22 02:59:43 PM,9.275,,,,
447,09/24/22 04:59:43 PM,7.582,,,,
448,09/24/22 06:59:43 PM,3.155,,,,
449,09/24/22 08:59:43 PM,1.003,,,,
450,09/24/22 10:59:43 PM,0.343,,,,
451,09/25/22 12:59:43 AM,-0.102,,,,
452,09/25/22 02:59:43 AM,-0.437,,,,
453,09/25/22 04:59:43 AM,-0.437,,,,
454,09/25/22 06:59:43 AM,-0.662,,,,
455,09/25/22 08:59:43 AM,1.548,,,,
456,09/25/22 10:59:43 AM,4.934,,,,
457,09/25/22 12:59:43 PM,8.879,,,,
458,09/25/22 02:59:43 PM,11.236,,,,
459,09/25/22 04:59:43 PM,10.161,,,,
460,09/25/22 06:59:43 PM,4.831,,,,
461,09/25/22 08:59:43 PM,1.548,,,,
462,09/25/22 10:59:43 PM,1.003,,,,
463,09/26/22 12:59:43 AM,0.784,,,,
464,09/26/22 02:59:43 AM,0.784,,,,
465,09/26/22 04:59:43 AM,0.784,,,,
466,09/26/22 06:59:43 AM,0.232,,,,
467,09/26/22 08:59:43 AM,3.049,,,,
468,09/26/22 10:59:43 AM,7.882,,,,
469,09/26/22 12:59:43 PM,11.625,,,,
470,09/26/22 02:59:43 PM,13.365,,,,
471,09/26/22 04:59:43 PM,12.304,,,,
472,09/26/22 06:59:43 PM,7.582,,,,
473,09/26/22 08:59:43 PM,3.683,,,,
474,09/26/22 10:59:43 PM,2.624,,,,
475,09/27/22 12:59:43 AM,1.439,,,,
476,09/27/22 02:59:43 AM,1.330,,,,
477,09/27/22 04:59:43 AM,1.003,,,,
478,09/27/22 06:59:43 AM,1.439,,,,
479,09/27/22 08:59:43 AM,2.730,,,,
480,09/27/22 10:59:43 AM,6.064,,,,
481,09/27/22 12:59:43 PM,7.179,,,,
482,09/27/22 02:59:43 PM,7.079,,,,
483,09/27/22 04:59:43 PM,7.682,,,,
484,09/27/22 06:59:43 PM,3.261,,,,
485,09/27/22 08:59:43 PM,1.764,,,,
486,09/27/22 10:59:43 PM,1.330,,,,
487,09/28/22 12:59:43 AM,0.893,,,,
488,09/28/22 02:59:43 AM,0.563,,,,
489,09/28/22 04:59:43 AM,0.343,,,,
490,09/28/22 06:59:43 AM,0.121,,,,
491,09/28/22 08:59:43 AM,2.195,,,,
492,09/28/22 10:59:43 AM,7.280,,,,
493,09/28/22 12:59:43 PM,8.978,,,,
494,09/28/22 02:59:43 PM,9.669,,,,
495,09/28/22 04:59:43 PM,9.965,,,,
496,09/28/22 06:59:43 PM,7.179,,,,
497,09/28/22 08:59:43 PM,3.155,,,,
498,09/28/22 10:59:43 PM,1.872,,,,
499,09/29/22 12:59:43 AM,1.548,,,,
500,09/29/22 02:59:43 AM,2.088,,,,
501,09/29/22 04:59:43 AM,1.656,,,,
502,09/29/22 06:59:43 AM,1.003,,,,
503,09/29/22 08:59:43 AM,1.764,,,,
504,09/29/22 10:59:43 AM,6.674,,,,
505,09/29/22 12:59:43 PM,8.581,,,,
506,09/29/22 02:59:43 PM,8.182,,,,
507,09/29/22 04:59:43 PM,7.682,,,,
508,09/29/22 06:59:43 PM,5.141,,,,
509,09/29/22 08:59:43 PM,2.410,,,,
510,09/29/22 10:59:43 PM,1.439,,,,
511,09/30/22 12:59:43 AM,1.003,,,,
512,09/30/22 02:59:43 AM,0.674,,,,
513,09/30/22 04:59:43 AM,0.343,,,,
514,09/30/22 06:59:43 AM,0.232,,,,
515,09/30/22 08:59:43 AM,1.548,,,,
516,09/30/22 10:59:43 AM,2.303,,,,
517,09/30/22 12:59:43 PM,9.373,,,,
518,09/30/22 02:59:43 PM,4.207,,,,
519,09/30/22 04:59:43 PM,1.980,,,,
520,09/30/22 06:59:43 PM,1.656,,,,
521,09/30/22 08:59:43 PM,1.221,,,,
522,09/30/22 10:59:43 PM,1.112,,,,
523,10/01/22 12:59:43 AM,1.003,,,,
524,10/01/22 02:59:43 AM,0.893,,,,
525,10/01/22 04:59:43 AM,0.784,,,,
526,10/01/22 06:59:43 AM,0.563,,,,
527,10/01/22 08:59:43 AM,0.453,,,,
528,10/01/22 10:59:43 AM,0.563,,,,
529,10/01/22 12:59:43 PM,0.563,,,,
530,10/01/22 02:59:43 PM,0.784,,,,
531,10/01/22 04:59:43 PM,0.563,,,,
532,10/01/22 06:59:43 PM,0.563,,,,
533,10/01/22 08:59:43 PM,0.453,,,,
534,10/01/22 10:59:43 PM,0.343,,,,
535,10/02/22 12:59:43 AM,0.232,,,,
536,10/02/22 02:59:43 AM,0.232,,,,
537,10/02/22 04:59:43 AM,0.232,,,,
538,10/02/22 06:59:43 AM,0.232,,,,
539,10/02/22 08:59:43 AM,0.232,,,,
540,10/02/22 10:59:43 AM,0.343,,,,
541,10/02/22 12:59:43 PM,0.343,,,,
542,10/02/22 02:59:43 PM,0.343,,,,
543,10/02/22 04:59:43 PM,0.343,,,,
544,10/02/22 06:59:43 PM,0.343,,,,
545,10/02/22 08:59:43 PM,0.232,,,,
546,10/02/22 10:59:43 PM,0.232,,,,
547,10/03/22 12:59:43 AM,0.121,,,,
548,10/03/22 02:59:43 AM,0.010,,,,
549,10/03/22 04:59:43 AM,0.010,,,,
550,10/03/22 06:59:43 AM,-0.102,,,,
551,10/03/22 08:59:43 AM,-0.102,,,,
552,10/03/22 10:59:43 AM,0.121,,,,
553,10/03/22 12:59:43 PM,0.453,,,,
554,10/03/22 02:59:43 PM,0.674,,,,
