date,site,SouthLower,SouthUpper,NorthUpper,NorthLower,TopUpper,TopLower,snotel_swe,snotel_snow_depth,snotel_tmean
2022-10-10,guanella,4.3853333333333335,4.654333333333334,-1.9836147496788894,1.6869166666666666,0.6073333333333335,4.352666666666667,0,0,3.2
2022-10-11,guanella,3.9557499999999997,2.846833333333333,-2.700665698015126,1.4363333333333332,-0.1716666666666667,3.912,0,0,4
2022-10-12,guanella,4.522083333333334,2.9954166666666664,-2.923382575188651,1.7000833333333334,-0.4040833333333335,4.6139166666666664,0,0,4
2022-10-13,guanella,4.770416666666667,3.6563333333333334,-2.3985078716936354,1.64025,0.1669999999999999,4.979333333333333,0,0,3
2022-10-14,guanella,4.477083333333333,3.5275,-2.4674164003095425,1.1390833333333334,0.174,4.697416666666667,0,0,3.4
2022-10-15,guanella,4.458583333333333,4.042916666666667,-1.676504480795796,1.3261666666666667,0.9991666666666668,4.574000000000001,0,0,3.3
2022-10-16,guanella,5.007000000000001,3.1951666666666667,-2.405727158782082,2.151583333333333,0.21324999999999997,5.093083333333333,0,0,0.1
2022-10-17,guanella,3.4121666666666663,3.318416666666667,-2.736711425472475,0.8033333333333333,-0.022916666666666658,3.6000833333333335,0,0,0.8
2022-10-18,guanella,3.3371666666666666,3.9675833333333332,-2.9067719225383084,0.14075000000000001,-0.24224999999999997,3.4004166666666666,0,0,3
2022-10-19,guanella,3.6925833333333338,4.18225,-2.039856233570998,0.21316666666666662,0.6905833333333332,3.7889999999999997,0,0,4
2022-10-20,guanella,4.133416666666667,5.117333333333333,-1.34122789860275,0.35825,1.3972499999999999,4.1815,0,0,5.1
2022-10-21,guanella,3.898333333333333,3.2080833333333336,-2.7538935997638814,0.3653333333333333,-0.19516666666666657,3.86475,0,0,3.8
2022-10-22,guanella,3.7816666666666667,2.9621666666666666,-2.6942563634818666,0.4141666666666666,-0.050583333333333313,4.042416666666667,0,0,3.8
